INFO      ::     INPUT       Input schedule: []
DEBUG     ::     SYSTEM      Data stack: [13, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=623, instructions executed=107, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 8
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [13, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=627, instructions executed=108, interruption = False
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [13]
DEBUG     ::     SYSTEM      ControlUnit: time=634, instructions executed=109, interruption = False
INFO      ::     INSTR       Processing INC
DEBUG     ::     ALU         Incrementing 13
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [14]
DEBUG     ::     SYSTEM      ControlUnit: time=641, instructions executed=110, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [14]
DEBUG     ::     SYSTEM      ControlUnit: time=645, instructions executed=111, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [14, 14]
DEBUG     ::     SYSTEM      ControlUnit: time=651, instructions executed=112, interruption = False
INFO      ::     INSTR       Processing READ
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [14, 100]
DEBUG     ::     SYSTEM      ControlUnit: time=658, instructions executed=113, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [14, 100, 100]
DEBUG     ::     SYSTEM      ControlUnit: time=664, instructions executed=114, interruption = False
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [14, 100, 100, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=669, instructions executed=115, interruption = False
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 100 and 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [14, 100]
DEBUG     ::     SYSTEM      ControlUnit: time=676, instructions executed=116, interruption = False
INFO      ::     INSTR       Processing JEQ ADDRESS 11
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [14, 100]
DEBUG     ::     SYSTEM      ControlUnit: time=681, instructions executed=117, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 8
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [14, 100]
DEBUG     ::     SYSTEM      ControlUnit: time=685, instructions executed=118, interruption = False
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [14]
DEBUG     ::     SYSTEM      ControlUnit: time=692, instructions executed=119, interruption = False
INFO      ::     INSTR       Processing INC
DEBUG     ::     ALU         Incrementing 14
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [15]
DEBUG     ::     SYSTEM      ControlUnit: time=699, instructions executed=120, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [15]
DEBUG     ::     SYSTEM      ControlUnit: time=703, instructions executed=121, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [15, 15]
DEBUG     ::     SYSTEM      ControlUnit: time=709, instructions executed=122, interruption = False
INFO      ::     INSTR       Processing READ
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [15, 33]
DEBUG     ::     SYSTEM      ControlUnit: time=716, instructions executed=123, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [15, 33, 33]
DEBUG     ::     SYSTEM      ControlUnit: time=722, instructions executed=124, interruption = False
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [15, 33, 33, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=727, instructions executed=125, interruption = False
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 33 and 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [15, 33]
DEBUG     ::     SYSTEM      ControlUnit: time=734, instructions executed=126, interruption = False
INFO      ::     INSTR       Processing JEQ ADDRESS 11
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [15, 33]
DEBUG     ::     SYSTEM      ControlUnit: time=739, instructions executed=127, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 8
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [15, 33]
DEBUG     ::     SYSTEM      ControlUnit: time=743, instructions executed=128, interruption = False
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [15]
DEBUG     ::     SYSTEM      ControlUnit: time=750, instructions executed=129, interruption = False
INFO      ::     INSTR       Processing INC
DEBUG     ::     ALU         Incrementing 15
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [16]
DEBUG     ::     SYSTEM      ControlUnit: time=757, instructions executed=130, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [16]
DEBUG     ::     SYSTEM      ControlUnit: time=761, instructions executed=131, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [16, 16]
DEBUG     ::     SYSTEM      ControlUnit: time=767, instructions executed=132, interruption = False
INFO      ::     INSTR       Processing READ
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [16, 10]
DEBUG     ::     SYSTEM      ControlUnit: time=774, instructions executed=133, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [16, 10, 10]
DEBUG     ::     SYSTEM      ControlUnit: time=780, instructions executed=134, interruption = False
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [16, 10, 10, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=785, instructions executed=135, interruption = False
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 10 and 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [16, 10]
DEBUG     ::     SYSTEM      ControlUnit: time=792, instructions executed=136, interruption = False
INFO      ::     INSTR       Processing JEQ ADDRESS 11
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [16, 10]
DEBUG     ::     SYSTEM      ControlUnit: time=797, instructions executed=137, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 8
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [16, 10]
DEBUG     ::     SYSTEM      ControlUnit: time=801, instructions executed=138, interruption = False
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [16]
DEBUG     ::     SYSTEM      ControlUnit: time=808, instructions executed=139, interruption = False
INFO      ::     INSTR       Processing INC
DEBUG     ::     ALU         Incrementing 16
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [17]
DEBUG     ::     SYSTEM      ControlUnit: time=815, instructions executed=140, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [17]
DEBUG     ::     SYSTEM      ControlUnit: time=819, instructions executed=141, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [17, 17]
DEBUG     ::     SYSTEM      ControlUnit: time=825, instructions executed=142, interruption = False
INFO      ::     INSTR       Processing READ
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [17, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=832, instructions executed=143, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [17, 0, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=838, instructions executed=144, interruption = False
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [17, 0, 0, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=843, instructions executed=145, interruption = False
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 0 and 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [17, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=850, instructions executed=146, interruption = False
INFO      ::     INSTR       Processing JEQ ADDRESS 11
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [17, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=855, instructions executed=147, interruption = False
INFO      ::     INSTR       Processing HALT
DEBUG     ::     INTER       Have 1 interruptions
DEBUG     ::     INTER       Processing Interruption: HALT
INFO      ::     SYSTEM      Halting
INFO      ::     SYSTEM      Execution finished, state: ControlUnit: time=862, instructions executed=148, interruption = False
INFO      ::     INPUT       Turning off input device.
INFO      ::     OUTPUT      Turning off output device.
